record_id,date,year,day_of_year,week_of_year,month,store_id,category,weekly_sales,units_sold,is_promotion,promotion_discount,store_size_factor,avg_temperature_c
1666,2020-01-13,2020,2,3,1,S02,Home & Garden,9127.76,325,0,0.0,1.147,4.4
1667,2020-01-20,2020,3,4,1,S02,Home & Garden,8884.27,272,0,0.0,1.147,4.1
1668,2020-01-27,2020,4,5,1,S02,Home & Garden,8512.64,451,0,0.0,1.147,8.6
1669,2020-02-03,2020,5,6,2,S02,Home & Garden,9734.17,253,0,0.0,1.147,8.1
1670,2020-02-10,2020,6,7,2,S02,Home & Garden,9271.47,334,0,0.0,1.147,0.4
1671,2020-02-17,2020,7,8,2,S02,Home & Garden,8516.35,469,0,0.0,1.147,6.1
1672,2020-02-24,2020,8,9,2,S02,Home & Garden,7687.68,281,0,0.0,1.147,11.7
1673,2020-03-02,2020,9,10,3,S02,Home & Garden,9279.48,327,0,0.0,1.147,15.1
1674,2020-03-09,2020,10,11,3,S02,Home & Garden,11512.84,546,0,0.0,1.147,6.8
1675,2020-03-16,2020,11,12,3,S02,Home & Garden,7252.72,272,0,0.0,1.147,14.7
1676,2020-03-23,2020,12,13,3,S02,Home & Garden,7461.88,325,0,0.0,1.147,23.2
1677,2020-03-30,2020,13,14,3,S02,Home & Garden,8382.85,189,0,0.0,1.147,12.0
1678,2020-04-06,2020,14,15,4,S02,Home & Garden,7702.6,327,0,0.0,1.147,19.7
1679,2020-04-13,2020,15,16,4,S02,Home & Garden,6311.4,281,0,0.0,1.147,14.2
1680,2020-04-20,2020,16,17,4,S02,Home & Garden,8879.63,200,0,0.0,1.147,20.0
1681,2020-04-27,2020,17,18,4,S02,Home & Garden,7485.13,238,0,0.0,1.147,14.5
1682,2020-05-04,2020,18,19,5,S02,Home & Garden,6240.41,279,0,0.0,1.147,24.6
1683,2020-05-11,2020,19,20,5,S02,Home & Garden,6205.07,184,1,0.19,1.147,29.9
1684,2020-05-18,2020,20,21,5,S02,Home & Garden,8574.86,240,0,0.0,1.147,19.1
1685,2020-05-25,2020,21,22,5,S02,Home & Garden,8633.76,404,1,0.11,1.147,25.9
1686,2020-06-01,2020,22,23,6,S02,Home & Garden,8491.63,299,0,0.0,1.147,26.1
1687,2020-06-08,2020,23,24,6,S02,Home & Garden,8668.69,239,1,0.24,1.147,32.9
1688,2020-06-15,2020,24,25,6,S02,Home & Garden,6603.87,154,0,0.0,1.147,33.7
1689,2020-06-22,2020,25,26,6,S02,Home & Garden,9198.29,219,1,0.18,1.147,22.6
1690,2020-06-29,2020,26,27,6,S02,Home & Garden,7282.07,178,0,0.0,1.147,33.0
1691,2020-07-06,2020,27,28,7,S02,Home & Garden,7388.17,257,0,0.0,1.147,30.6
1692,2020-07-13,2020,28,29,7,S02,Home & Garden,7459.15,220,1,0.14,1.147,37.6
1693,2020-07-20,2020,29,30,7,S02,Home & Garden,7719.5,309,0,0.0,1.147,28.5
1694,2020-07-27,2020,30,31,7,S02,Home & Garden,8037.95,242,0,0.0,1.147,34.2
1695,2020-08-03,2020,31,32,8,S02,Home & Garden,7467.4,325,0,0.0,1.147,27.1
1696,2020-08-10,2020,32,33,8,S02,Home & Garden,7459.31,188,0,0.0,1.147,25.2
1697,2020-08-17,2020,33,34,8,S02,Home & Garden,7812.2,299,0,0.0,1.147,20.1
1698,2020-08-24,2020,34,35,8,S02,Home & Garden,8867.4,241,0,0.0,1.147,17.5
1699,2020-08-31,2020,35,36,8,S02,Home & Garden,7508.44,234,1,0.18,1.147,20.9
1700,2020-09-07,2020,36,37,9,S02,Home & Garden,7395.57,243,0,0.0,1.147,12.6
1701,2020-09-14,2020,37,38,9,S02,Home & Garden,7355.4,172,0,0.0,1.147,16.5
1702,2020-09-21,2020,38,39,9,S02,Home & Garden,9208.58,380,0,0.0,1.147,22.4
1703,2020-09-28,2020,39,40,9,S02,Home & Garden,7086.99,301,0,0.0,1.147,20.5
1704,2020-10-05,2020,40,41,10,S02,Home & Garden,7360.09,182,0,0.0,1.147,10.2
1705,2020-10-12,2020,41,42,10,S02,Home & Garden,8479.34,310,0,0.0,1.147,13.9
1706,2020-10-19,2020,42,43,10,S02,Home & Garden,6295.15,222,0,0.0,1.147,7.4
1707,2020-10-26,2020,43,44,10,S02,Home & Garden,6079.33,310,0,0.0,1.147,7.4
1708,2020-11-02,2020,44,45,11,S02,Home & Garden,7506.98,301,0,0.0,1.147,8.0
1709,2020-11-09,2020,45,46,11,S02,Home & Garden,7292.77,355,0,0.0,1.147,-0.7
1710,2020-11-16,2020,46,47,11,S02,Home & Garden,5946.52,268,1,0.25,1.147,10.1
1711,2020-11-23,2020,47,48,11,S02,Home & Garden,8587.83,253,1,0.19,1.147,8.3
1712,2020-11-30,2020,48,49,11,S02,Home & Garden,7356.27,374,1,0.12,1.147,2.8
1713,2020-12-07,2020,49,50,12,S02,Home & Garden,7603.71,258,1,0.2,1.147,-1.9
1714,2020-12-14,2020,50,51,12,S02,Home & Garden,6540.38,169,1,0.14,1.147,13.8
1715,2020-12-21,2020,51,52,12,S02,Home & Garden,8072.94,433,1,0.13,1.147,-2.0
1716,2020-12-28,2020,52,53,12,S02,Home & Garden,6921.33,190,1,0.05,1.147,7.6
1717,2021-01-04,2021,1,1,1,S02,Home & Garden,8001.1,444,0,0.0,1.147,2.5
1718,2021-01-11,2021,2,2,1,S02,Home & Garden,8965.35,374,0,0.0,1.147,7.6
1719,2021-01-18,2021,3,3,1,S02,Home & Garden,7493.47,216,0,0.0,1.147,6.9
1720,2021-01-25,2021,4,4,1,S02,Home & Garden,9202.65,332,0,0.0,1.147,-2.9
1721,2021-02-01,2021,5,5,2,S02,Home & Garden,9474.54,370,0,0.0,1.147,7.1
1722,2021-02-08,2021,6,6,2,S02,Home & Garden,7798.04,283,0,0.0,1.147,9.9
1723,2021-02-15,2021,7,7,2,S02,Home & Garden,9389.74,474,0,0.0,1.147,10.0
1724,2021-02-22,2021,8,8,2,S02,Home & Garden,8352.44,279,1,0.23,1.147,14.2
1725,2021-03-01,2021,9,9,3,S02,Home & Garden,9570.88,227,0,0.0,1.147,12.2
1726,2021-03-08,2021,10,10,3,S02,Home & Garden,10830.99,418,0,0.0,1.147,7.2
1727,2021-03-15,2021,11,11,3,S02,Home & Garden,12001.15,317,0,0.0,1.147,21.2
1728,2021-03-22,2021,12,12,3,S02,Home & Garden,11747.08,485,0,0.0,1.147,11.0
1729,2021-03-29,2021,13,13,3,S02,Home & Garden,13838.27,358,1,0.07,1.147,12.6
1730,2021-04-05,2021,14,14,4,S02,Home & Garden,11992.97,555,0,0.0,1.147,15.5
1731,2021-04-12,2021,15,15,4,S02,Home & Garden,11507.12,330,0,0.0,1.147,21.5
1732,2021-04-19,2021,16,16,4,S02,Home & Garden,11799.47,302,0,0.0,1.147,18.4
1733,2021-04-26,2021,17,17,4,S02,Home & Garden,12542.53,541,0,0.0,1.147,16.3
1734,2021-05-03,2021,18,18,5,S02,Home & Garden,9995.15,236,0,0.0,1.147,20.6
1735,2021-05-10,2021,19,19,5,S02,Home & Garden,14177.21,398,0,0.0,1.147,26.5
1736,2021-05-17,2021,20,20,5,S02,Home & Garden,11499.85,315,0,0.0,1.147,25.0
1737,2021-05-24,2021,21,21,5,S02,Home & Garden,11722.7,476,1,0.19,1.147,26.0
1738,2021-05-31,2021,22,22,5,S02,Home & Garden,11337.33,378,0,0.0,1.147,20.4
1739,2021-06-07,2021,23,23,6,S02,Home & Garden,11218.1,262,0,0.0,1.147,16.7
1740,2021-06-14,2021,24,24,6,S02,Home & Garden,13077.88,382,0,0.0,1.147,23.7
1741,2021-06-21,2021,25,25,6,S02,Home & Garden,11765.35,289,0,0.0,1.147,34.9
1742,2021-06-28,2021,26,26,6,S02,Home & Garden,9308.35,360,0,0.0,1.147,30.2
1743,2021-07-05,2021,27,27,7,S02,Home & Garden,11075.7,463,1,0.06,1.147,30.8
1744,2021-07-12,2021,28,28,7,S02,Home & Garden,8780.98,323,0,0.0,1.147,14.5
1745,2021-07-19,2021,29,29,7,S02,Home & Garden,8675.65,409,0,0.0,1.147,17.6
1746,2021-07-26,2021,30,30,7,S02,Home & Garden,9312.78,226,0,0.0,1.147,25.8
1747,2021-08-02,2021,31,31,8,S02,Home & Garden,10118.91,255,0,0.0,1.147,27.9
1748,2021-08-09,2021,32,32,8,S02,Home & Garden,8745.47,259,0,0.0,1.147,24.5
1749,2021-08-16,2021,33,33,8,S02,Home & Garden,10080.2,381,1,0.21,1.147,21.3
1750,2021-08-23,2021,34,34,8,S02,Home & Garden,8735.04,194,0,0.0,1.147,13.1
1751,2021-08-30,2021,35,35,8,S02,Home & Garden,9771.28,255,0,0.0,1.147,23.8
1752,2021-09-06,2021,36,36,9,S02,Home & Garden,9873.26,270,0,0.0,1.147,23.3
1753,2021-09-13,2021,37,37,9,S02,Home & Garden,10051.46,431,0,0.0,1.147,16.6
1754,2021-09-20,2021,38,38,9,S02,Home & Garden,10247.86,259,1,0.09,1.147,13.3
1755,2021-09-27,2021,39,39,9,S02,Home & Garden,9026.39,266,0,0.0,1.147,17.6
1756,2021-10-04,2021,40,40,10,S02,Home & Garden,7666.38,181,0,0.0,1.147,13.7
1757,2021-10-11,2021,41,41,10,S02,Home & Garden,6731.29,168,0,0.0,1.147,11.8
1758,2021-10-18,2021,42,42,10,S02,Home & Garden,7170.83,328,0,0.0,1.147,18.8
1759,2021-10-25,2021,43,43,10,S02,Home & Garden,7861.15,232,0,0.0,1.147,5.3
1760,2021-11-01,2021,44,44,11,S02,Home & Garden,6816.06,165,0,0.0,1.147,0.3
1761,2021-11-08,2021,45,45,11,S02,Home & Garden,8094.26,282,0,0.0,1.147,8.5
1762,2021-11-15,2021,46,46,11,S02,Home & Garden,6597.95,206,1,0.07,1.147,-2.3
1763,2021-11-22,2021,47,47,11,S02,Home & Garden,7115.0,245,1,0.21,1.147,8.2
1764,2021-11-29,2021,48,48,11,S02,Home & Garden,7621.21,290,1,0.08,1.147,8.2
1765,2021-12-06,2021,49,49,12,S02,Home & Garden,8369.92,328,1,0.13,1.147,1.9
1766,2021-12-13,2021,50,50,12,S02,Home & Garden,8264.32,331,1,0.24,1.147,12.1
1767,2021-12-20,2021,51,51,12,S02,Home & Garden,7076.22,203,1,0.09,1.147,1.9
1768,2021-12-27,2021,52,52,12,S02,Home & Garden,6425.06,212,1,0.18,1.147,-0.4
1769,2022-01-03,2022,1,1,1,S02,Home & Garden,8766.95,204,0,0.0,1.147,4.9
1770,2022-01-10,2022,2,2,1,S02,Home & Garden,8412.23,189,0,0.0,1.147,-1.4
1771,2022-01-17,2022,3,3,1,S02,Home & Garden,9150.6,301,0,0.0,1.147,4.0
1772,2022-01-24,2022,4,4,1,S02,Home & Garden,9639.22,411,0,0.0,1.147,4.5
1773,2022-01-31,2022,5,5,1,S02,Home & Garden,7923.59,233,0,0.0,1.147,1.0
1774,2022-02-07,2022,6,6,2,S02,Home & Garden,10384.64,283,0,0.0,1.147,7.5
1775,2022-02-14,2022,7,7,2,S02,Home & Garden,8842.0,229,0,0.0,1.147,2.8
1776,2022-02-21,2022,8,8,2,S02,Home & Garden,8932.21,230,0,0.0,1.147,7.5
1777,2022-02-28,2022,9,9,2,S02,Home & Garden,8903.04,255,0,0.0,1.147,15.6
1778,2022-03-07,2022,10,10,3,S02,Home & Garden,12588.88,399,1,0.23,1.147,12.0
1779,2022-03-14,2022,11,11,3,S02,Home & Garden,13394.55,359,0,0.0,1.147,8.4
1780,2022-03-21,2022,12,12,3,S02,Home & Garden,13688.58,479,0,0.0,1.147,17.6
1781,2022-03-28,2022,13,13,3,S02,Home & Garden,12567.77,317,1,0.13,1.147,11.4
1782,2022-04-04,2022,14,14,4,S02,Home & Garden,13254.39,379,0,0.0,1.147,11.9
1783,2022-04-11,2022,15,15,4,S02,Home & Garden,14505.52,714,0,0.0,1.147,16.9
1784,2022-04-18,2022,16,16,4,S02,Home & Garden,12219.53,299,0,0.0,1.147,16.7
1785,2022-04-25,2022,17,17,4,S02,Home & Garden,11488.31,619,0,0.0,1.147,29.1
1786,2022-05-02,2022,18,18,5,S02,Home & Garden,11203.17,276,0,0.0,1.147,17.2
1787,2022-05-09,2022,19,19,5,S02,Home & Garden,14837.56,422,0,0.0,1.147,21.3
1788,2022-05-16,2022,20,20,5,S02,Home & Garden,12822.67,571,0,0.0,1.147,17.5
1789,2022-05-23,2022,21,21,5,S02,Home & Garden,11845.02,361,1,0.22,1.147,23.0
1790,2022-05-30,2022,22,22,5,S02,Home & Garden,12258.01,301,0,0.0,1.147,23.2
1791,2022-06-06,2022,23,23,6,S02,Home & Garden,10802.49,360,0,0.0,1.147,26.3
1792,2022-06-13,2022,24,24,6,S02,Home & Garden,11696.96,299,0,0.0,1.147,14.3
1793,2022-06-20,2022,25,25,6,S02,Home & Garden,13118.37,501,0,0.0,1.147,30.2
1794,2022-06-27,2022,26,26,6,S02,Home & Garden,9319.94,476,0,0.0,1.147,24.7
1795,2022-07-04,2022,27,27,7,S02,Home & Garden,10528.84,346,0,0.0,1.147,28.6
1796,2022-07-11,2022,28,28,7,S02,Home & Garden,9077.42,202,0,0.0,1.147,26.4
1797,2022-07-18,2022,29,29,7,S02,Home & Garden,9732.39,286,0,0.0,1.147,29.3
1798,2022-07-25,2022,30,30,7,S02,Home & Garden,9876.22,243,0,0.0,1.147,25.2
1799,2022-08-01,2022,31,31,8,S02,Home & Garden,10107.68,260,0,0.0,1.147,26.2
1800,2022-08-08,2022,32,32,8,S02,Home & Garden,9941.05,335,1,0.11,1.147,18.6
1801,2022-08-15,2022,33,33,8,S02,Home & Garden,9377.58,285,0,0.0,1.147,27.0
1802,2022-08-22,2022,34,34,8,S02,Home & Garden,10591.36,425,0,0.0,1.147,14.7
1803,2022-08-29,2022,35,35,8,S02,Home & Garden,10215.75,254,0,0.0,1.147,10.5
1804,2022-09-05,2022,36,36,9,S02,Home & Garden,9019.82,378,0,0.0,1.147,15.1
1805,2022-09-12,2022,37,37,9,S02,Home & Garden,9615.79,362,0,0.0,1.147,21.8
1806,2022-09-19,2022,38,38,9,S02,Home & Garden,9477.24,484,0,0.0,1.147,9.6
1807,2022-09-26,2022,39,39,9,S02,Home & Garden,10039.95,313,0,0.0,1.147,25.0
1808,2022-10-03,2022,40,40,10,S02,Home & Garden,7550.48,203,0,0.0,1.147,9.1
1809,2022-10-10,2022,41,41,10,S02,Home & Garden,7078.43,194,0,0.0,1.147,5.2
1810,2022-10-17,2022,42,42,10,S02,Home & Garden,7411.05,281,0,0.0,1.147,20.2
1811,2022-10-24,2022,43,43,10,S02,Home & Garden,8572.98,431,0,0.0,1.147,4.5
1812,2022-10-31,2022,44,44,10,S02,Home & Garden,9833.93,257,1,0.24,1.147,12.1
1813,2022-11-07,2022,45,45,11,S02,Home & Garden,6922.93,257,0,0.0,1.147,1.6
1814,2022-11-14,2022,46,46,11,S02,Home & Garden,6848.79,207,1,0.2,1.147,11.6
1815,2022-11-21,2022,47,47,11,S02,Home & Garden,8699.59,199,1,0.18,1.147,-2.8
1816,2022-11-28,2022,48,48,11,S02,Home & Garden,7352.63,258,1,0.15,1.147,-1.6
1817,2022-12-05,2022,49,49,12,S02,Home & Garden,7976.29,203,1,0.07,1.147,8.6
1818,2022-12-12,2022,50,50,12,S02,Home & Garden,7868.46,285,1,0.23,1.147,7.1
1819,2022-12-19,2022,51,51,12,S02,Home & Garden,6587.03,352,1,0.25,1.147,9.5
1820,2022-12-26,2022,52,52,12,S02,Home & Garden,6858.59,280,1,0.09,1.147,-3.9
1821,2023-01-02,2023,1,1,1,S02,Home & Garden,9895.05,373,0,0.0,1.147,9.7
1822,2023-01-09,2023,2,2,1,S02,Home & Garden,9154.9,228,0,0.0,1.147,1.5
1823,2023-01-16,2023,3,3,1,S02,Home & Garden,9530.93,306,1,0.15,1.147,11.4
1824,2023-01-23,2023,4,4,1,S02,Home & Garden,9785.83,240,0,0.0,1.147,2.2
1825,2023-01-30,2023,5,5,1,S02,Home & Garden,9860.83,257,0,0.0,1.147,-1.8
1826,2023-02-06,2023,6,6,2,S02,Home & Garden,8098.18,274,0,0.0,1.147,7.5
1827,2023-02-13,2023,7,7,2,S02,Home & Garden,10460.35,423,0,0.0,1.147,5.8
1828,2023-02-20,2023,8,8,2,S02,Home & Garden,10896.57,427,0,0.0,1.147,11.3
1829,2023-02-27,2023,9,9,2,S02,Home & Garden,9314.76,389,0,0.0,1.147,10.1
1830,2023-03-06,2023,10,10,3,S02,Home & Garden,13535.47,585,0,0.0,1.147,5.9
1831,2023-03-13,2023,11,11,3,S02,Home & Garden,12229.78,589,0,0.0,1.147,9.9
1832,2023-03-20,2023,12,12,3,S02,Home & Garden,15140.75,461,0,0.0,1.147,15.4
1833,2023-03-27,2023,13,13,3,S02,Home & Garden,13560.5,468,0,0.0,1.147,15.1
1834,2023-04-03,2023,14,14,4,S02,Home & Garden,14838.99,394,0,0.0,1.147,12.9
1835,2023-04-10,2023,15,15,4,S02,Home & Garden,12107.71,665,0,0.0,1.147,18.5
1836,2023-04-17,2023,16,16,4,S02,Home & Garden,12864.37,458,0,0.0,1.147,22.7
1837,2023-04-24,2023,17,17,4,S02,Home & Garden,13806.93,332,0,0.0,1.147,21.8
1838,2023-05-01,2023,18,18,5,S02,Home & Garden,12871.87,360,0,0.0,1.147,12.3
1839,2023-05-08,2023,19,19,5,S02,Home & Garden,13040.86,360,0,0.0,1.147,21.9
1840,2023-05-15,2023,20,20,5,S02,Home & Garden,12790.92,364,0,0.0,1.147,25.1
1841,2023-05-22,2023,21,21,5,S02,Home & Garden,13848.07,345,1,0.06,1.147,23.5
1842,2023-05-29,2023,22,22,5,S02,Home & Garden,13097.84,634,0,0.0,1.147,13.3
1843,2023-06-05,2023,23,23,6,S02,Home & Garden,12122.14,307,0,0.0,1.147,28.7
1844,2023-06-12,2023,24,24,6,S02,Home & Garden,11772.16,272,0,0.0,1.147,28.1
1845,2023-06-19,2023,25,25,6,S02,Home & Garden,13872.55,760,0,0.0,1.147,24.1
1846,2023-06-26,2023,26,26,6,S02,Home & Garden,8393.78,347,0,0.0,1.147,18.4
1847,2023-07-03,2023,27,27,7,S02,Home & Garden,8898.77,486,0,0.0,1.147,21.3
1848,2023-07-10,2023,28,28,7,S02,Home & Garden,11088.85,394,0,0.0,1.147,18.7
1849,2023-07-17,2023,29,29,7,S02,Home & Garden,9068.02,288,0,0.0,1.147,22.2
1850,2023-07-24,2023,30,30,7,S02,Home & Garden,8932.81,418,0,0.0,1.147,30.7
1851,2023-07-31,2023,31,31,7,S02,Home & Garden,9727.98,404,0,0.0,1.147,20.7
1852,2023-08-07,2023,32,32,8,S02,Home & Garden,8985.87,394,0,0.0,1.147,21.9
1853,2023-08-14,2023,33,33,8,S02,Home & Garden,11672.91,391,0,0.0,1.147,12.2
1854,2023-08-21,2023,34,34,8,S02,Home & Garden,9431.94,255,0,0.0,1.147,18.4
1855,2023-08-28,2023,35,35,8,S02,Home & Garden,11064.82,368,1,0.17,1.147,19.6
1856,2023-09-04,2023,36,36,9,S02,Home & Garden,9015.64,397,0,0.0,1.147,23.5
1857,2023-09-11,2023,37,37,9,S02,Home & Garden,7979.78,204,0,0.0,1.147,15.5
1858,2023-09-18,2023,38,38,9,S02,Home & Garden,11343.46,422,0,0.0,1.147,23.1
1859,2023-09-25,2023,39,39,9,S02,Home & Garden,11119.27,560,0,0.0,1.147,10.4
1860,2023-10-02,2023,40,40,10,S02,Home & Garden,6646.22,268,1,0.13,1.147,13.4
1861,2023-10-09,2023,41,41,10,S02,Home & Garden,6822.62,166,0,0.0,1.147,6.0
1862,2023-10-16,2023,42,42,10,S02,Home & Garden,8467.82,395,0,0.0,1.147,9.4
1863,2023-10-23,2023,43,43,10,S02,Home & Garden,9022.64,388,0,0.0,1.147,6.0
1864,2023-10-30,2023,44,44,10,S02,Home & Garden,8867.37,432,0,0.0,1.147,9.6
1865,2023-11-06,2023,45,45,11,S02,Home & Garden,8132.16,399,1,0.23,1.147,10.2
1866,2023-11-13,2023,46,46,11,S02,Home & Garden,7402.54,211,1,0.14,1.147,10.3
1867,2023-11-20,2023,47,47,11,S02,Home & Garden,7968.48,334,1,0.16,1.147,9.1
1868,2023-11-27,2023,48,48,11,S02,Home & Garden,7696.4,193,1,0.14,1.147,7.9
1869,2023-12-04,2023,49,49,12,S02,Home & Garden,9062.49,341,1,0.23,1.147,1.4
1870,2023-12-11,2023,50,50,12,S02,Home & Garden,8381.17,230,1,0.09,1.147,-4.6
1871,2023-12-18,2023,51,51,12,S02,Home & Garden,7997.83,241,1,0.21,1.147,4.1
1872,2023-12-25,2023,52,52,12,S02,Home & Garden,9576.2,394,1,0.13,1.147,8.6
1873,2020-01-06,2020,1,2,1,S02,Sports,5913.21,251,1,0.2,1.147,1.4
1874,2020-01-13,2020,2,3,1,S02,Sports,6643.02,172,0,0.0,1.147,11.0
1875,2020-01-20,2020,3,4,1,S02,Sports,6820.18,189,0,0.0,1.147,-4.2
1876,2020-01-27,2020,4,5,1,S02,Sports,6234.43,150,0,0.0,1.147,5.3
1877,2020-02-03,2020,5,6,2,S02,Sports,5915.58,290,0,0.0,1.147,-1.2
1878,2020-02-10,2020,6,7,2,S02,Sports,7312.0,248,0,0.0,1.147,0.8
1879,2020-02-17,2020,7,8,2,S02,Sports,5819.6,296,0,0.0,1.147,11.9
1880,2020-02-24,2020,8,9,2,S02,Sports,7216.19,202,0,0.0,1.147,-4.5
1881,2020-03-02,2020,9,10,3,S02,Sports,6481.38,254,0,0.0,1.147,13.1
1882,2020-03-09,2020,10,11,3,S02,Sports,5711.86,203,0,0.0,1.147,9.1
1883,2020-03-16,2020,11,12,3,S02,Sports,4174.67,193,0,0.0,1.147,3.4
1884,2020-03-23,2020,12,13,3,S02,Sports,4452.37,144,0,0.0,1.147,17.6
1885,2020-03-30,2020,13,14,3,S02,Sports,5190.02,217,0,0.0,1.147,20.7
1886,2020-04-06,2020,14,15,4,S02,Sports,4745.62,153,0,0.0,1.147,19.4
1887,2020-04-13,2020,15,16,4,S02,Sports,3879.42,90,1,0.06,1.147,9.8
1888,2020-04-20,2020,16,17,4,S02,Sports,4153.21,93,0,0.0,1.147,15.7
1889,2020-04-27,2020,17,18,4,S02,Sports,4585.23,125,0,0.0,1.147,11.3
1890,2020-05-04,2020,18,19,5,S02,Sports,6337.87,268,0,0.0,1.147,19.3
1891,2020-05-11,2020,19,20,5,S02,Sports,6041.84,139,1,0.19,1.147,21.0
1892,2020-05-18,2020,20,21,5,S02,Sports,6048.01,324,0,0.0,1.147,18.4
1893,2020-05-25,2020,21,22,5,S02,Sports,6371.66,220,0,0.0,1.147,24.7
1894,2020-06-01,2020,22,23,6,S02,Sports,7026.36,376,0,0.0,1.147,19.5
1895,2020-06-08,2020,23,24,6,S02,Sports,6510.76,217,1,0.13,1.147,29.2
1896,2020-06-15,2020,24,25,6,S02,Sports,7809.07,190,0,0.0,1.147,19.3
1897,2020-06-22,2020,25,26,6,S02,Sports,5404.15,256,0,0.0,1.147,24.4
1898,2020-06-29,2020,26,27,6,S02,Sports,8821.66,287,0,0.0,1.147,31.4
1899,2020-07-06,2020,27,28,7,S02,Sports,8510.47,403,0,0.0,1.147,26.8
1900,2020-07-13,2020,28,29,7,S02,Sports,8322.91,423,0,0.0,1.147,30.6
1901,2020-07-20,2020,29,30,7,S02,Sports,10765.47,275,0,0.0,1.147,23.9
1902,2020-07-27,2020,30,31,7,S02,Sports,7560.22,229,0,0.0,1.147,23.5
1903,2020-08-03,2020,31,32,8,S02,Sports,7265.28,270,0,0.0,1.147,30.3
1904,2020-08-10,2020,32,33,8,S02,Sports,10454.07,246,0,0.0,1.147,27.3
1905,2020-08-17,2020,33,34,8,S02,Sports,10500.12,253,0,0.0,1.147,17.6
1906,2020-08-24,2020,34,35,8,S02,Sports,8440.02,230,0,0.0,1.147,24.1
1907,2020-08-31,2020,35,36,8,S02,Sports,5639.66,140,0,0.0,1.147,25.1
1908,2020-09-07,2020,36,37,9,S02,Sports,5246.17,116,0,0.0,1.147,22.7
1909,2020-09-14,2020,37,38,9,S02,Sports,5707.94,238,0,0.0,1.147,17.5
1910,2020-09-21,2020,38,39,9,S02,Sports,5939.79,321,0,0.0,1.147,16.4
1911,2020-09-28,2020,39,40,9,S02,Sports,5986.94,184,0,0.0,1.147,16.8
1912,2020-10-05,2020,40,41,10,S02,Sports,6336.22,149,0,0.0,1.147,12.2
1913,2020-10-12,2020,41,42,10,S02,Sports,7193.21,180,0,0.0,1.147,11.4
1914,2020-10-19,2020,42,43,10,S02,Sports,6430.42,206,0,0.0,1.147,11.8
1915,2020-10-26,2020,43,44,10,S02,Sports,6902.28,206,0,0.0,1.147,15.6
1916,2020-11-02,2020,44,45,11,S02,Sports,5595.46,183,0,0.0,1.147,9.4
1917,2020-11-09,2020,45,46,11,S02,Sports,4339.48,158,0,0.0,1.147,7.5
1918,2020-11-16,2020,46,47,11,S02,Sports,5473.4,199,1,0.11,1.147,4.7
1919,2020-11-23,2020,47,48,11,S02,Sports,5021.26,272,1,0.19,1.147,1.2
1920,2020-11-30,2020,48,49,11,S02,Sports,5329.67,200,1,0.16,1.147,0.3
1921,2020-12-07,2020,49,50,12,S02,Sports,4944.81,127,1,0.13,1.147,2.7
1922,2020-12-14,2020,50,51,12,S02,Sports,6151.11,228,1,0.16,1.147,9.8
1923,2020-12-21,2020,51,52,12,S02,Sports,4341.26,123,1,0.07,1.147,2.6
1924,2020-12-28,2020,52,53,12,S02,Sports,4826.25,256,1,0.13,1.147,0.1
1925,2021-01-04,2021,1,1,1,S02,Sports,7716.48,294,1,0.09,1.147,8.0
1926,2021-01-11,2021,2,2,1,S02,Sports,6450.94,238,0,0.0,1.147,8.1
1927,2021-01-18,2021,3,3,1,S02,Sports,6217.61,227,1,0.09,1.147,3.0
1928,2021-01-25,2021,4,4,1,S02,Sports,6729.01,225,0,0.0,1.147,4.8
1929,2021-02-01,2021,5,5,2,S02,Sports,5900.86,178,0,0.0,1.147,5.8
1930,2021-02-08,2021,6,6,2,S02,Sports,6589.9,169,0,0.0,1.147,6.4
1931,2021-02-15,2021,7,7,2,S02,Sports,6271.58,207,0,0.0,1.147,8.3
1932,2021-02-22,2021,8,8,2,S02,Sports,6059.54,241,0,0.0,1.147,3.9
1933,2021-03-01,2021,9,9,3,S02,Sports,7082.19,181,0,0.0,1.147,10.1
1934,2021-03-08,2021,10,10,3,S02,Sports,6744.27,221,0,0.0,1.147,13.6
1935,2021-03-15,2021,11,11,3,S02,Sports,7483.44,175,0,0.0,1.147,7.8
1936,2021-03-22,2021,12,12,3,S02,Sports,8246.75,411,0,0.0,1.147,10.9
1937,2021-03-29,2021,13,13,3,S02,Sports,7206.91,179,0,0.0,1.147,16.9
1938,2021-04-05,2021,14,14,4,S02,Sports,7048.92,290,1,0.18,1.147,15.0
1939,2021-04-12,2021,15,15,4,S02,Sports,7445.04,388,0,0.0,1.147,26.0
1940,2021-04-19,2021,16,16,4,S02,Sports,5931.08,171,0,0.0,1.147,15.2
1941,2021-04-26,2021,17,17,4,S02,Sports,6898.01,240,0,0.0,1.147,6.1
1942,2021-05-03,2021,18,18,5,S02,Sports,8999.68,201,0,0.0,1.147,21.5
1943,2021-05-10,2021,19,19,5,S02,Sports,10110.84,310,0,0.0,1.147,21.5
1944,2021-05-17,2021,20,20,5,S02,Sports,11510.62,357,0,0.0,1.147,22.2
1945,2021-05-24,2021,21,21,5,S02,Sports,10411.88,267,0,0.0,1.147,24.0
1946,2021-05-31,2021,22,22,5,S02,Sports,10620.13,278,0,0.0,1.147,26.6
1947,2021-06-07,2021,23,23,6,S02,Sports,10068.43,414,0,0.0,1.147,27.8
